"categoria","N","prop","dep_adm1","prov_adm2","dist_adm3"
"De 65 a 69 ",764,0.0175729137915172,"san martin","rioja","nueva cajamarca"
"De 70 a 74 ",546,0.0125586530499586,"san martin","rioja","nueva cajamarca"
"De 75 a 79 ",405,0.00931548440518907,"san martin","rioja","nueva cajamarca"
"De 80 a 84 ",247,0.00568129542736222,"san martin","rioja","nueva cajamarca"
"De 85 a 89 ",121,0.00278314472352562,"san martin","rioja","nueva cajamarca"
"De 90 a 94 ",35,0.000805041862176833,"san martin","rioja","nueva cajamarca"
"De 95 a más",18,0.000414021529119514,"san martin","rioja","nueva cajamarca"
"De 0  a 4 ",1850,0.11013871524677,"san martin","rioja","pardo miguel"
"De 5  a 9 ",2108,0.125498600940644,"san martin","rioja","pardo miguel"
"De 10 a 14 ",1980,0.117878192534381,"san martin","rioja","pardo miguel"
"De 15 a 19 ",1597,0.095076501756266,"san martin","rioja","pardo miguel"
"De 20 a 24 ",1169,0.069595761147824,"san martin","rioja","pardo miguel"
"De 25 a 29 ",1173,0.0698338989105197,"san martin","rioja","pardo miguel"
"De 30 a 34 ",1268,0.0754896707745431,"san martin","rioja","pardo miguel"
"De 35 a 39 ",1193,0.0710245877239983,"san martin","rioja","pardo miguel"
"De 40 a 44 ",1041,0.061975352741561,"san martin","rioja","pardo miguel"
"De 45 a 49 ",869,0.0517354289456451,"san martin","rioja","pardo miguel"
"De 50 a 54 ",675,0.0401857474549027,"san martin","rioja","pardo miguel"
"De 55 a 59 ",550,0.0327439423706614,"san martin","rioja","pardo miguel"
"De 60 a 64 ",445,0.0264928260998988,"san martin","rioja","pardo miguel"
"De 65 a 69 ",271,0.016133833422635,"san martin","rioja","pardo miguel"
"De 70 a 74 ",255,0.0151812823718521,"san martin","rioja","pardo miguel"
"De 75 a 79 ",178,0.0105971304399595,"san martin","rioja","pardo miguel"
"De 80 a 84 ",97,0.0057748407453712,"san martin","rioja","pardo miguel"
"De 85 a 89 ",49,0.00291718759302256,"san martin","rioja","pardo miguel"
"De 90 a 94 ",17,0.00101208549145681,"san martin","rioja","pardo miguel"
"De 95 a más",12,0.000714413288087158,"san martin","rioja","pardo miguel"
"De 0  a 4 ",237,0.123501823866597,"san martin","rioja","posic"
"De 5  a 9 ",244,0.127149557060969,"san martin","rioja","posic"
"De 10 a 14 ",217,0.113079729025534,"san martin","rioja","posic"
"De 15 a 19 ",154,0.0802501302761855,"san martin","rioja","posic"
"De 20 a 24 ",159,0.0828556539864513,"san martin","rioja","posic"
"De 25 a 29 ",137,0.0713913496612819,"san martin","rioja","posic"
"De 30 a 34 ",169,0.0880667014069828,"san martin","rioja","posic"
"De 35 a 39 ",119,0.0620114643043252,"san martin","rioja","posic"
"De 40 a 44 ",103,0.0536737884314747,"san martin","rioja","posic"
"De 45 a 49 ",116,0.0604481500781657,"san martin","rioja","posic"
"De 50 a 54 ",76,0.0396039603960396,"san martin","rioja","posic"
"De 55 a 59 ",51,0.0265763418447108,"san martin","rioja","posic"
"De 60 a 64 ",40,0.0208441896821261,"san martin","rioja","posic"
"De 65 a 69 ",26,0.013548723293382,"san martin","rioja","posic"
"De 70 a 74 ",26,0.013548723293382,"san martin","rioja","posic"
"De 75 a 79 ",20,0.0104220948410631,"san martin","rioja","posic"
"De 80 a 84 ",13,0.00677436164669098,"san martin","rioja","posic"
"De 85 a 89 ",6,0.00312662845231892,"san martin","rioja","posic"
"De 90 a 94 ",3,0.00156331422615946,"san martin","rioja","posic"
"De 95 a más",3,0.00156331422615946,"san martin","rioja","posic"
"De 0  a 4 ",370,0.108409024318781,"san martin","rioja","san fernando"
"De 5  a 9 ",349,0.102256079695283,"san martin","rioja","san fernando"
"De 10 a 14 ",376,0.110167008496924,"san martin","rioja","san fernando"
"De 15 a 19 ",265,0.0776443012012892,"san martin","rioja","san fernando"
"De 20 a 24 ",264,0.0773513038382655,"san martin","rioja","san fernando"
"De 25 a 29 ",283,0.0829182537357164,"san martin","rioja","san fernando"
"De 30 a 34 ",271,0.0794022853794316,"san martin","rioja","san fernando"
"De 35 a 39 ",236,0.0691473776736009,"san martin","rioja","san fernando"
"De 40 a 44 ",223,0.0653384119542924,"san martin","rioja","san fernando"
"De 45 a 49 ",179,0.0524465279812482,"san martin","rioja","san fernando"
"De 50 a 54 ",152,0.0445355991796074,"san martin","rioja","san fernando"
"De 55 a 59 ",137,0.0401406387342514,"san martin","rioja","san fernando"
"De 60 a 64 ",106,0.0310577204805157,"san martin","rioja","san fernando"
"De 65 a 69 ",79,0.0231467916788749,"san martin","rioja","san fernando"
"De 70 a 74 ",45,0.013184881336068,"san martin","rioja","san fernando"
"De 75 a 79 ",40,0.0117198945209493,"san martin","rioja","san fernando"
"De 80 a 84 ",22,0.00644594198652212,"san martin","rioja","san fernando"
"De 85 a 89 ",12,0.00351596835628479,"san martin","rioja","san fernando"
"De 90 a 94 ",3,0.000878992089071198,"san martin","rioja","san fernando"
"De 95 a más",1,0.000292997363023733,"san martin","rioja","san fernando"
"De 0  a 4 ",240,0.098119378577269,"san martin","rioja","yorongos"
"De 5  a 9 ",258,0.105478331970564,"san martin","rioja","yorongos"
"De 10 a 14 ",261,0.10670482420278,"san martin","rioja","yorongos"
"De 15 a 19 ",203,0.0829926410466067,"san martin","rioja","yorongos"
"De 20 a 24 ",162,0.0662305805396566,"san martin","rioja","yorongos"
"De 25 a 29 ",170,0.0695012264922322,"san martin","rioja","yorongos"
"De 30 a 34 ",168,0.0686835650040883,"san martin","rioja","yorongos"
"De 35 a 39 ",176,0.0719542109566639,"san martin","rioja","yorongos"
"De 40 a 44 ",184,0.0752248569092396,"san martin","rioja","yorongos"
"De 45 a 49 ",148,0.0605069501226492,"san martin","rioja","yorongos"
"De 50 a 54 ",118,0.0482420278004906,"san martin","rioja","yorongos"
"De 55 a 59 ",102,0.0417007358953393,"san martin","rioja","yorongos"
"De 60 a 64 ",68,0.0278004905968929,"san martin","rioja","yorongos"
"De 65 a 69 ",58,0.0237121831561733,"san martin","rioja","yorongos"
"De 70 a 74 ",60,0.0245298446443173,"san martin","rioja","yorongos"
"De 75 a 79 ",42,0.0171708912510221,"san martin","rioja","yorongos"
"De 80 a 84 ",19,0.00776778413736713,"san martin","rioja","yorongos"
"De 85 a 89 ",7,0.00286181520850368,"san martin","rioja","yorongos"
"De 90 a 94 ",1,0.000408830744071954,"san martin","rioja","yorongos"
"De 95 a más",1,0.000408830744071954,"san martin","rioja","yorongos"
"De 0  a 4 ",358,0.0934237995824635,"san martin","rioja","yuracyacu"
"De 5  a 9 ",395,0.103079331941545,"san martin","rioja","yuracyacu"
"De 10 a 14 ",374,0.0975991649269311,"san martin","rioja","yuracyacu"
"De 15 a 19 ",313,0.0816805845511482,"san martin","rioja","yuracyacu"
"De 20 a 24 ",286,0.0746346555323591,"san martin","rioja","yuracyacu"
"De 25 a 29 ",305,0.0795929018789144,"san martin","rioja","yuracyacu"
"De 30 a 34 ",257,0.0670668058455115,"san martin","rioja","yuracyacu"
"De 35 a 39 ",271,0.0707202505219207,"san martin","rioja","yuracyacu"
"De 40 a 44 ",233,0.06080375782881,"san martin","rioja","yuracyacu"
"De 45 a 49 ",234,0.0610647181628392,"san martin","rioja","yuracyacu"
"De 50 a 54 ",209,0.0545407098121086,"san martin","rioja","yuracyacu"
"De 55 a 59 ",207,0.0540187891440501,"san martin","rioja","yuracyacu"
"De 60 a 64 ",129,0.0336638830897704,"san martin","rioja","yuracyacu"
"De 65 a 69 ",76,0.0198329853862213,"san martin","rioja","yuracyacu"
"De 70 a 74 ",76,0.0198329853862213,"san martin","rioja","yuracyacu"
"De 75 a 79 ",53,0.0138308977035491,"san martin","rioja","yuracyacu"
"De 80 a 84 ",30,0.00782881002087683,"san martin","rioja","yuracyacu"
"De 85 a 89 ",19,0.00495824634655532,"san martin","rioja","yuracyacu"
"De 90 a 94 ",4,0.00104384133611691,"san martin","rioja","yuracyacu"
"De 95 a más",3,0.000782881002087683,"san martin","rioja","yuracyacu"
"De 0  a 4 ",5844,0.0767714983841728,"san martin","san martin","tarapoto"
"De 5  a 9 ",5936,0.0779800846010352,"san martin","san martin","tarapoto"
"De 10 a 14 ",5627,0.0739208113291821,"san martin","san martin","tarapoto"
"De 15 a 19 ",6323,0.0830640287958803,"san martin","san martin","tarapoto"
"De 20 a 24 ",7459,0.09798744121279,"san martin","san martin","tarapoto"
"De 25 a 29 ",7136,0.0937442526470665,"san martin","san martin","tarapoto"
"De 30 a 34 ",6110,0.0802658889677097,"san martin","san martin","tarapoto"
"De 35 a 39 ",5457,0.0716875541893277,"san martin","san martin","tarapoto"
"De 40 a 44 ",5005,0.0657497175586558,"san martin","san martin","tarapoto"
"De 45 a 49 ",4690,0.0616116234465726,"san martin","san martin","tarapoto"
"De 50 a 54 ",4359,0.057263340427209,"san martin","san martin","tarapoto"
"De 55 a 59 ",3603,0.0473319145582092,"san martin","san martin","tarapoto"
"De 60 a 64 ",2741,0.0360079871784767,"san martin","san martin","tarapoto"
"De 65 a 69 ",2055,0.0269961377788287,"san martin","san martin","tarapoto"
"De 70 a 74 ",1475,0.0193767898899136,"san martin","san martin","tarapoto"
"De 75 a 79 ",1065,0.0139906991408528,"san martin","san martin","tarapoto"
"De 80 a 84 ",694,0.00911694385328814,"san martin","san martin","tarapoto"
"De 85 a 89 ",381,0.00500512335461496,"san martin","san martin","tarapoto"
"De 90 a 94 ",127,0.00166837445153832,"san martin","san martin","tarapoto"
"De 95 a más",35,0.000459788234675915,"san martin","san martin","tarapoto"
"De 0  a 4 ",75,0.089179548156956,"san martin","san martin","alberto leveau"
"De 5  a 9 ",77,0.0915576694411415,"san martin","san martin","alberto leveau"
"De 10 a 14 ",78,0.0927467300832342,"san martin","san martin","alberto leveau"
"De 15 a 19 ",47,0.0558858501783591,"san martin","san martin","alberto leveau"
"De 20 a 24 ",40,0.0475624256837099,"san martin","san martin","alberto leveau"
"De 25 a 29 ",43,0.0511296076099881,"san martin","san martin","alberto leveau"
"De 30 a 34 ",54,0.0642092746730083,"san martin","san martin","alberto leveau"
"De 35 a 39 ",70,0.0832342449464923,"san martin","san martin","alberto leveau"
"De 40 a 44 ",51,0.0606420927467301,"san martin","san martin","alberto leveau"
"De 45 a 49 ",52,0.0618311533888228,"san martin","san martin","alberto leveau"
"De 50 a 54 ",72,0.0856123662306778,"san martin","san martin","alberto leveau"
"De 55 a 59 ",51,0.0606420927467301,"san martin","san martin","alberto leveau"
"De 60 a 64 ",36,0.0428061831153389,"san martin","san martin","alberto leveau"
"De 65 a 69 ",30,0.0356718192627824,"san martin","san martin","alberto leveau"
"De 70 a 74 ",30,0.0356718192627824,"san martin","san martin","alberto leveau"
"De 75 a 79 ",18,0.0214030915576694,"san martin","san martin","alberto leveau"
"De 80 a 84 ",12,0.014268727705113,"san martin","san martin","alberto leveau"
"De 85 a 89 ",3,0.00356718192627824,"san martin","san martin","alberto leveau"
"De 90 a 94 ",2,0.00237812128418549,"san martin","san martin","alberto leveau"
"De 0  a 4 ",312,0.0865704772475028,"san martin","san martin","cacatachi"
"De 5  a 9 ",317,0.0879578246392897,"san martin","san martin","cacatachi"
"De 10 a 14 ",337,0.0935072142064373,"san martin","san martin","cacatachi"
"De 15 a 19 ",274,0.0760266370699223,"san martin","san martin","cacatachi"
"De 20 a 24 ",273,0.0757491675915649,"san martin","san martin","cacatachi"
"De 25 a 29 ",293,0.0812985571587125,"san martin","san martin","cacatachi"
"De 30 a 34 ",294,0.0815760266370699,"san martin","san martin","cacatachi"
"De 35 a 39 ",266,0.0738068812430633,"san martin","san martin","cacatachi"
"De 40 a 44 ",250,0.0693673695893452,"san martin","san martin","cacatachi"
"De 45 a 49 ",211,0.0585460599334073,"san martin","san martin","cacatachi"
"De 50 a 54 ",223,0.0618756936736959,"san martin","san martin","cacatachi"
"De 55 a 59 ",172,0.0477247502774695,"san martin","san martin","cacatachi"
"De 60 a 64 ",111,0.0307991120976693,"san martin","san martin","cacatachi"
"De 65 a 69 ",97,0.0269145394006659,"san martin","san martin","cacatachi"
"De 70 a 74 ",66,0.0183129855715871,"san martin","san martin","cacatachi"
"De 75 a 79 ",42,0.01165371809101,"san martin","san martin","cacatachi"
"De 80 a 84 ",35,0.00971143174250832,"san martin","san martin","cacatachi"
"De 85 a 89 ",19,0.00527192008879023,"san martin","san martin","cacatachi"
"De 90 a 94 ",7,0.00194228634850166,"san martin","san martin","cacatachi"
"De 95 a más",5,0.0013873473917869,"san martin","san martin","cacatachi"
"De 0  a 4 ",1174,0.123617984626724,"san martin","san martin","chazuta"
"De 5  a 9 ",1326,0.139623038854375,"san martin","san martin","chazuta"
"De 10 a 14 ",1317,0.138675371169843,"san martin","san martin","chazuta"
"De 15 a 19 ",707,0.0744445614404549,"san martin","san martin","chazuta"
"De 20 a 24 ",551,0.0580183215752343,"san martin","san martin","chazuta"
"De 25 a 29 ",637,0.0670738127829841,"san martin","san martin","chazuta"
"De 30 a 34 ",625,0.0658102558702748,"san martin","san martin","chazuta"
"De 35 a 39 ",551,0.0580183215752343,"san martin","san martin","chazuta"
"De 40 a 44 ",530,0.055807096977993,"san martin","san martin","chazuta"
"De 45 a 49 ",430,0.0452774560387491,"san martin","san martin","chazuta"
"De 50 a 54 ",443,0.0466463093608508,"san martin","san martin","chazuta"
"De 55 a 59 ",371,0.0390649678845951,"san martin","san martin","chazuta"
"De 60 a 64 ",257,0.027061177213857,"san martin","san martin","chazuta"
"De 65 a 69 ",201,0.0211645782878804,"san martin","san martin","chazuta"
"De 70 a 74 ",146,0.0153732757712962,"san martin","san martin","chazuta"
"De 75 a 79 ",120,0.0126355691270928,"san martin","san martin","chazuta"
"De 80 a 84 ",69,0.00726545224807834,"san martin","san martin","chazuta"
"De 85 a 89 ",29,0.00305359587238075,"san martin","san martin","chazuta"
"De 90 a 94 ",11,0.00115826050331684,"san martin","san martin","chazuta"
"De 95 a más",2,0.000210592818784879,"san martin","san martin","chazuta"
"De 0  a 4 ",306,0.136060471320587,"san martin","san martin","chipurana"
"De 5  a 9 ",351,0.15606936416185,"san martin","san martin","chipurana"
"De 10 a 14 ",269,0.119608714984438,"san martin","san martin","chipurana"
"De 15 a 19 ",152,0.0675855935971543,"san martin","san martin","chipurana"
"De 20 a 24 ",145,0.0644730991551801,"san martin","san martin","chipurana"
"De 25 a 29 ",161,0.0715873721654068,"san martin","san martin","chipurana"
"De 30 a 34 ",155,0.0689195197865718,"san martin","san martin","chipurana"
"De 35 a 39 ",142,0.0631391729657626,"san martin","san martin","chipurana"
"De 40 a 44 ",105,0.0466874166296132,"san martin","san martin","chipurana"
"De 45 a 49 ",109,0.0484659848821699,"san martin","san martin","chipurana"
"De 50 a 54 ",91,0.0404624277456647,"san martin","san martin","chipurana"
"De 55 a 59 ",83,0.0369052912405514,"san martin","san martin","chipurana"
"De 60 a 64 ",63,0.0280124499777679,"san martin","san martin","chipurana"
"De 65 a 69 ",42,0.0186749666518453,"san martin","san martin","chipurana"
"De 70 a 74 ",31,0.0137839039573144,"san martin","san martin","chipurana"
"De 75 a 79 ",24,0.0106714095153402,"san martin","san martin","chipurana"
"De 80 a 84 ",13,0.00578034682080925,"san martin","san martin","chipurana"
"De 85 a 89 ",5,0.00222321031569586,"san martin","san martin","chipurana"
"De 90 a 94 ",2,0.000889284126278346,"san martin","san martin","chipurana"
"De 0  a 4 ",268,0.1117132138391,"san martin","san martin","el porvenir"
"De 5  a 9 ",352,0.146727803251355,"san martin","san martin","el porvenir"
"De 10 a 14 ",298,0.124218424343476,"san martin","san martin","el porvenir"
"De 15 a 19 ",194,0.0808670279283034,"san martin","san martin","el porvenir"
"De 20 a 24 ",137,0.0571071279699875,"san martin","san martin","el porvenir"
"De 25 a 29 ",159,0.0662776156731972,"san martin","san martin","el porvenir"
"De 30 a 34 ",175,0.0729470612755315,"san martin","san martin","el porvenir"
"De 35 a 39 ",144,0.0600250104210088,"san martin","san martin","el porvenir"
"De 40 a 44 ",132,0.055022926219258,"san martin","san martin","el porvenir"
"De 45 a 49 ",132,0.055022926219258,"san martin","san martin","el porvenir"
"De 50 a 54 ",108,0.0450187578157566,"san martin","san martin","el porvenir"
"De 55 a 59 ",89,0.0370987911629846,"san martin","san martin","el porvenir"
"De 60 a 64 ",68,0.0283451438099208,"san martin","san martin","el porvenir"
"De 65 a 69 ",55,0.0229262192580242,"san martin","san martin","el porvenir"
"De 70 a 74 ",35,0.0145894122551063,"san martin","san martin","el porvenir"
"De 75 a 79 ",25,0.0104210087536474,"san martin","san martin","el porvenir"
"De 80 a 84 ",18,0.00750312630262609,"san martin","san martin","el porvenir"
"De 85 a 89 ",6,0.00250104210087536,"san martin","san martin","el porvenir"
"De 90 a 94 ",3,0.00125052105043768,"san martin","san martin","el porvenir"
"De 95 a más",1,0.000416840350145894,"san martin","san martin","el porvenir"
"De 0  a 4 ",644,0.129447236180905,"san martin","san martin","huimbayoc"
"De 5  a 9 ",816,0.164020100502513,"san martin","san martin","huimbayoc"
"De 10 a 14 ",635,0.127638190954774,"san martin","san martin","huimbayoc"
"De 15 a 19 ",324,0.0651256281407035,"san martin","san martin","huimbayoc"
"De 20 a 24 ",245,0.0492462311557789,"san martin","san martin","huimbayoc"
"De 25 a 29 ",311,0.0625125628140703,"san martin","san martin","huimbayoc"
"De 30 a 34 ",314,0.0631155778894472,"san martin","san martin","huimbayoc"
"De 35 a 39 ",318,0.0639195979899497,"san martin","san martin","huimbayoc"
"De 40 a 44 ",283,0.0568844221105528,"san martin","san martin","huimbayoc"
"De 45 a 49 ",244,0.0490452261306533,"san martin","san martin","huimbayoc"
"De 50 a 54 ",224,0.0450251256281407,"san martin","san martin","huimbayoc"
"De 55 a 59 ",197,0.0395979899497487,"san martin","san martin","huimbayoc"
"De 60 a 64 ",128,0.0257286432160804,"san martin","san martin","huimbayoc"
"De 65 a 69 ",120,0.0241206030150754,"san martin","san martin","huimbayoc"
"De 70 a 74 ",85,0.0170854271356784,"san martin","san martin","huimbayoc"
"De 75 a 79 ",52,0.0104522613065327,"san martin","san martin","huimbayoc"
"De 80 a 84 ",23,0.00462311557788945,"san martin","san martin","huimbayoc"
"De 85 a 89 ",10,0.00201005025125628,"san martin","san martin","huimbayoc"
"De 90 a 94 ",2,0.000402010050251256,"san martin","san martin","huimbayoc"
"De 0  a 4 ",319,0.0816483235218838,"san martin","san martin","juan guerra"
"De 5  a 9 ",348,0.0890708983875096,"san martin","san martin","juan guerra"
"De 10 a 14 ",320,0.0819042743793192,"san martin","san martin","juan guerra"
